Field1_text,Text
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Aiden Markram ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Shahrukh Khan ,Punjab Kings
Moises Henriques ,Punjab Kings
Harpreet Brar ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Km Asif ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Steve Smith ,Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Aiden Markram ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Deepak Hooda ,Punjab Kings
Fabian Allen ,Punjab Kings
Shahrukh Khan ,Punjab Kings
Nathan Ellis ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
K.s Bharat (wk),Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Shahbaz Ahmed ,Royal Challengers Bangalore
Dan Christian ,Royal Challengers Bangalore
George Garton ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Kl Rahul (c)(wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Deepak Hooda ,Punjab Kings
Aiden Markram ,Punjab Kings
Harpreet Brar ,Punjab Kings
Nathan Ellis ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Shikhar Dhawan ,Delhi Capitals
Steve Smith ,Delhi Capitals
Shreyas Iyer ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Lalit Yadav ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Anrich Nortje ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Evin Lewis ,Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Liam Livingstone ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Chris Morris ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Ishan Kishan ,Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Adam Milne ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Trent Boult ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Shubman Gill ,Kolkata Knight Riders
Venkatesh Iyer ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Aiden Markram ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Deepak Hooda ,Punjab Kings
Nathan Ellis ,Punjab Kings
Ravi Bishnoi ,Punjab Kings
Mohammad Shami ,Punjab Kings
Harpreet Brar ,Punjab Kings
Arshdeep Singh ,Punjab Kings
David Miller ,Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Liam Livingstone ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Tabraiz Shamsi ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
Ruturaj Gaikwad ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Josh Hazlewood ,Chennai Super Kings
Shubman Gill ,Kolkata Knight Riders
Venkatesh Iyer ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
David Warner ,Sunrisers Hyderabad
Wriddhiman Saha (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Kane Williamson (c),Sunrisers Hyderabad
Kedar Jadhav ,Sunrisers Hyderabad
Jason Holder ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Evin Lewis ,Rajasthan Royals
Yashasvi Jaiswal ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Mahipal Lomror ,Rajasthan Royals
Liam Livingstone ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Chris Morris ,Rajasthan Royals
Kartik Tyagi ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
K.s Bharat (wk),Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Sachin Baby ,Royal Challengers Bangalore
Wanindu Hasaranga ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Quinton De Kock (wk),Mumbai Indians
Ishan Kishan ,Mumbai Indians
Anmolpreet Singh ,Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Kieron Pollard (c),Mumbai Indians
Adam Milne ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Trent Boult ,Mumbai Indians
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Steve Smith ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Axar Patel ,Delhi Capitals
Lalit Yadav ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Abdul Samad ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Kane Williamson (c),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Kedar Jadhav ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Rajat Patidar ,Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Shahbaz Ahmed ,Royal Challengers Bangalore
Daniel Sams ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Yashasvi Jaiswal ,Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Shivam Dube ,Rajasthan Royals
David Miller ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Chris Morris ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Kedar Jadhav ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Jagadeesha Suchith ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Rajat Patidar ,Royal Challengers Bangalore
Daniel Sams ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Steve Smith ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Axar Patel ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Dan Christian ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Nitish Rana ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shivam Mavi ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Jayant Yadav ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Trent Boult ,Mumbai Indians
Manan Vohra ,Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Shivam Dube ,Rajasthan Royals
David Miller ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Chris Morris ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Lungi Ngidi ,Chennai Super Kings
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Virat Singh ,Sunrisers Hyderabad
Kedar Jadhav ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Jayant Yadav ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Trent Boult ,Mumbai Indians
Manan Vohra ,Rajasthan Royals
Jos Buttler ,Rajasthan Royals
Sanju Samson (c)(wk),Rajasthan Royals
Shivam Dube ,Rajasthan Royals
David Miller ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Rahul Tewatia ,Rajasthan Royals
Chris Morris ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Chetan Sakariya ,Rajasthan Royals
Mustafizur Rahman ,Rajasthan Royals
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Deepak Hooda ,Punjab Kings
Shahrukh Khan ,Punjab Kings
Jalaj Saxena ,Punjab Kings
Jhye Richardson ,Punjab Kings
Mohammad Shami ,Punjab Kings
Riley Meredith ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Harbhajan Singh ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
David Warner (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Virat Singh ,Sunrisers Hyderabad
Abdul Samad ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Mujeeb Ur Rahman ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Faf Du Plessis ,Chennai Super Kings
Ruturaj Gaikwad ,Chennai Super Kings
Moeen Ali ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Sam Curran ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Ajinkya Rahane ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Chris Woakes ,Delhi Capitals
Lalit Yadav ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Tom Curran ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Virat Kohli (c),Royal Challengers Bangalore
Devdutt Padikkal ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Dan Christian ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Shahbaz Ahmed ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Marco Jansen ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Trent Boult ,Mumbai Indians
Kl Rahul (c)(wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Chris Gayle ,Punjab Kings
Nicholas Pooran ,Punjab Kings
Deepak Hooda ,Punjab Kings
Shahrukh Khan ,Punjab Kings
Jhye Richardson ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Mohammad Shami ,Punjab Kings
Riley Meredith ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Rahul Tripathi ,Kolkata Knight Riders
Eoin Morgan (c),Kolkata Knight Riders
Dinesh Karthik (wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Pat Cummins ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Harbhajan Singh ,Kolkata Knight Riders
Varun Chakaravarthy ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Ajinkya Rahane ,Delhi Capitals
Rishabh Pant (c)(wk),Delhi Capitals
Shimron Hetmyer ,Delhi Capitals
Marcus Stoinis ,Delhi Capitals
Chris Woakes ,Delhi Capitals
Tom Curran ,Delhi Capitals
Ravichandran Ashwin ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Avesh Khan ,Delhi Capitals
Virat Kohli (c),Royal Challengers Bangalore
Rajat Patidar ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Glenn Maxwell ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Dan Christian ,Royal Challengers Bangalore
Kyle Jamieson ,Royal Challengers Bangalore
Harshal Patel ,Royal Challengers Bangalore
Shahbaz Ahmed ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
