Field1_text,Text
Kane Williamson (c),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Wriddhiman Saha (wk),Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Chris Lynn ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Rinku Singh ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Harry Gurney ,Kolkata Knight Riders
Sandeep Warrier ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Colin Ingram ,Delhi Capitals
Sherfane Rutherford ,Delhi Capitals
Axar Patel ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Sandeep Lamichhane ,Delhi Capitals
Ajinkya Rahane ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Liam Livingstone ,Rajasthan Royals
Ashton Turner ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Varun Aaron ,Rajasthan Royals
Oshane Thomas ,Rajasthan Royals
Shane Watson ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina (c),Chennai Super Kings
Ambati Rayudu (wk),Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Dhruv Shorey ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Mitchell Santner ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Harbhajan Singh ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Chris Lynn ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Rinku Singh ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Carlos Brathwaite ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Prithvi Raj Yarra ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Parthiv Patel (wk),Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Marcus Stoinis ,Royal Challengers Bangalore
Akshdeep Nath ,Royal Challengers Bangalore
Washington Sundar ,Royal Challengers Bangalore
Tim Southee ,Royal Challengers Bangalore
Umesh Yadav ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Harbhajan Singh ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Ajinkya Rahane ,Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Ashton Turner ,Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Parthiv Patel (wk),Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Akshdeep Nath ,Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Marcus Stoinis ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Umesh Yadav ,Royal Challengers Bangalore
David Warner ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Kane Williamson (c),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Yusuf Pathan ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Colin Ingram ,Delhi Capitals
Sherfane Rutherford ,Delhi Capitals
Axar Patel ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Sandeep Lamichhane ,Delhi Capitals
Ajinkya Rahane ,Rajasthan Royals
Steve Smith (c),Rajasthan Royals
Sanju Samson (wk),Rajasthan Royals
Ashton Turner ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Chris Lynn ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Harry Gurney ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Colin Munro ,Delhi Capitals
Chris Morris ,Delhi Capitals
Keemo Paul ,Delhi Capitals
Axar Patel ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
David Warner ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Kane Williamson (c),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Yusuf Pathan ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Kl Rahul ,Punjab Kings
Chris Gayle ,Punjab Kings
Mayank Agarwal ,Punjab Kings
David Miller ,Punjab Kings
Nicholas Pooran (wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Ravichandran Ashwin (c),Punjab Kings
Murugan Ashwin ,Punjab Kings
Mohammad Shami ,Punjab Kings
Mujeeb Ur Rahman ,Punjab Kings
Arshdeep Singh ,Punjab Kings
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Jason Behrendorff ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Kane Williamson (c),Sunrisers Hyderabad
David Warner ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Ricky Bhui ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Abhishek Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Khaleel Ahmed ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Chris Lynn ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Harry Gurney ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Kl Rahul ,Punjab Kings
Chris Gayle ,Punjab Kings
Mayank Agarwal ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
Nicholas Pooran (wk),Punjab Kings
Mandeep Singh ,Punjab Kings
Sam Curran ,Punjab Kings
Andrew Tye ,Punjab Kings
Ravichandran Ashwin (c),Punjab Kings
Mohammad Shami ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Quinton De Kock (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Jason Behrendorff ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Alzarri Joseph ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Joe Denly ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Carlos Brathwaite ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Ajinkya Rahane (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Steve Smith ,Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Rahul Tripathi ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Riyan Parag ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Quinton De Kock (wk),Mumbai Indians
Siddhesh Lad ,Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Ishan Kishan ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Kieron Pollard (c),Mumbai Indians
Jason Behrendorff ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Alzarri Joseph ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Shane Watson ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Scott Kuggeleijn ,Chennai Super Kings
Harbhajan Singh ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Kl Rahul (wk),Punjab Kings
Chris Gayle ,Punjab Kings
Mayank Agarwal ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
David Miller ,Punjab Kings
Mandeep Singh ,Punjab Kings
Sam Curran ,Punjab Kings
Ravichandran Ashwin (c),Punjab Kings
Mujeeb Ur Rahman ,Punjab Kings
Ankit Rajpoot ,Punjab Kings
Mohammad Shami ,Punjab Kings
Ajinkya Rahane (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Steve Smith ,Rajasthan Royals
Rahul Tripathi ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Prashant Chopra ,Rajasthan Royals
Krishnappa Gowtham ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Sudhesan Midhun ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Parthiv Patel (wk),Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Marcus Stoinis ,Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Akshdeep Nath ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Tim Southee ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
David Warner ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Yusuf Pathan ,Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar (c),Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Shane Watson ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Faf Du Plessis ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Scott Kuggeleijn ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Harbhajan Singh ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
Virat Kohli (c),Royal Challengers Bangalore
Parthiv Patel (wk),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Marcus Stoinis ,Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Akshdeep Nath ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Tim Southee ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Colin Ingram ,Delhi Capitals
Chris Morris ,Delhi Capitals
Axar Patel ,Delhi Capitals
Rahul Tewatia ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Sandeep Lamichhane ,Delhi Capitals
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Yuvraj Singh ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Jason Behrendorff ,Mumbai Indians
Rahul Chahar ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Ajinkya Rahane (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Rahul Tripathi ,Rajasthan Royals
Steve Smith ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Krishnappa Gowtham ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Varun Aaron ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Kl Rahul (wk),Punjab Kings
Mayank Agarwal ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
David Miller ,Punjab Kings
Mandeep Singh ,Punjab Kings
Sam Curran ,Punjab Kings
Ravichandran Ashwin (c),Punjab Kings
Hardus Viljoen ,Punjab Kings
Mujeeb Ur Rahman ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Mohammad Shami ,Punjab Kings
Shane Watson ,Chennai Super Kings
Ambati Rayudu ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Mitchell Santner ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
David Warner ,Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Yusuf Pathan ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar (c),Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Colin Ingram ,Delhi Capitals
Hanuma Vihari ,Delhi Capitals
Chris Morris ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Sandeep Lamichhane ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Harshal Patel ,Delhi Capitals
Kl Rahul (wk),Punjab Kings
Chris Gayle ,Punjab Kings
Mayank Agarwal ,Punjab Kings
Sarfaraz Khan ,Punjab Kings
David Miller ,Punjab Kings
Mandeep Singh ,Punjab Kings
Ravichandran Ashwin (c),Punjab Kings
Hardus Viljoen ,Punjab Kings
Andrew Tye ,Punjab Kings
Murugan Ashwin ,Punjab Kings
Mohammad Shami ,Punjab Kings
David Warner ,Sunrisers Hyderabad
Kane Williamson (c),Sunrisers Hyderabad
Jonny Bairstow (wk),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Manish Pandey ,Sunrisers Hyderabad
Yusuf Pathan ,Sunrisers Hyderabad
Shahbaz Nadeem ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Sandeep Sharma ,Sunrisers Hyderabad
Virat Kohli (c),Royal Challengers Bangalore
Parthiv Patel (wk),Royal Challengers Bangalore
Moeen Ali ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Shimron Hetmyer ,Royal Challengers Bangalore
Shivam Dube ,Royal Challengers Bangalore
Colin De Grandhomme ,Royal Challengers Bangalore
Navdeep Saini ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Umesh Yadav ,Royal Challengers Bangalore
Mohammed Siraj ,Royal Challengers Bangalore
Chris Lynn ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Prithvi Shaw ,Delhi Capitals
Shikhar Dhawan ,Delhi Capitals
Shreyas Iyer (c),Delhi Capitals
Colin Ingram ,Delhi Capitals
Rishabh Pant (wk),Delhi Capitals
Keemo Paul ,Delhi Capitals
Axar Patel ,Delhi Capitals
Rahul Tewatia ,Delhi Capitals
Kagiso Rabada ,Delhi Capitals
Amit Mishra ,Delhi Capitals
Ishant Sharma ,Delhi Capitals
Ajinkya Rahane (c),Rajasthan Royals
Jos Buttler (wk),Rajasthan Royals
Steve Smith ,Rajasthan Royals
Ben Stokes ,Rajasthan Royals
Sanju Samson ,Rajasthan Royals
Krishnappa Gowtham ,Rajasthan Royals
Shreyas Gopal ,Rajasthan Royals
Rahul Tripathi ,Rajasthan Royals
Jofra Archer ,Rajasthan Royals
Jaydev Unadkat ,Rajasthan Royals
Dhawal Kulkarni ,Rajasthan Royals
Rohit Sharma (c),Mumbai Indians
Quinton De Kock (wk),Mumbai Indians
Suryakumar Yadav ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Yuvraj Singh ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Ben Cutting ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Rasikh Salam ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Chris Lynn ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Robin Uthappa ,Kolkata Knight Riders
Shubman Gill ,Kolkata Knight Riders
Nitish Rana ,Kolkata Knight Riders
Dinesh Karthik (c)(wk),Kolkata Knight Riders
Andre Russell ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Lockie Ferguson ,Kolkata Knight Riders
Prasidh Krishna ,Kolkata Knight Riders
Ambati Rayudu ,Chennai Super Kings
Shane Watson ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Kedar Jadhav ,Chennai Super Kings
Ravindra Jadeja ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Deepak Chahar ,Chennai Super Kings
Shardul Thakur ,Chennai Super Kings
Harbhajan Singh ,Chennai Super Kings
Imran Tahir ,Chennai Super Kings
